idMN,nX,nY,nZ,idSegment,idMuscle,
  4444,282.658,68.4684,1071.63,     9,    15,
  4445,278.512,69.4841,1071.63,     9,    15,
  4446,276.75,72.6328,1071.63,     9,    15,
  4447,223.474,110.112,1071.63,     9,    15,
  4448,226.894,109.198,1071.63,     9,    15,
  4449,230.004,110.112,1071.63,     9,    15,
  4450,223.474,113.667,1071.63,     9,    15,
  4451,226.065,114.988,1071.63,     9,    15,
  4452,230.004,114.48,1071.63,     9,    15,
  4453,227.413,112.042,1071.63,     9,    15,
  4454,233.321,111.636,1071.63,     9,    15,
  4455,237.467,111.636,1071.63,     9,    15,
  4456,240.991,112.55,1071.63,     9,    15,
  4457,244.93,111.636,1071.63,     9,    15,
  4458,248.661,111.128,1071.63,     9,    15,
  4459,234.15,116.105,1071.63,     9,    15,
  4460,236.638,119.457,1071.63,     9,    15,
  4461,237.467,123.418,1071.63,     9,    15,
  4462,238.503,126.567,1071.63,     9,    15,
  4463,242.338,127.075,1071.63,     9,    15,
  4464,243.478,123.418,1071.63,     9,    15,
  4465,243.478,119.965,1071.63,     9,    15,
  4466,246.692,117.527,1071.63,     9,    15,
  4467,251.149,117.527,1071.63,     9,    15,
  4468,252.703,120.879,1071.63,     9,    15,
  4469,255.191,122.504,1071.63,     9,    15,
  4470,257.679,122.504,1071.63,     9,    15,
  4471,258.508,118.441,1071.63,     9,    15,
  4472,255.191,117.527,1071.63,     9,    15,
  4473,250.112,111.636,1071.63,     9,    15,
  4474,251.149,114.378,1071.63,     9,    15,
  4475,246.692,114.378,1071.63,     9,    15,
  4476,242.546,116.105,1071.63,     9,    15,
  4477,236.638,114.48,1071.63,     9,    15,
  4478,239.229,116.105,1071.63,     9,    15,
  4479,240.991,119.965,1071.63,     9,    15,
  4480,240.058,124.129,1071.63,     9,    15,
  4481,206.496,97.0012,714.42,    10,    15,
  4482,210.466,97.0012,714.42,    10,    15,
  4483,204.511,100.446,714.42,    10,    15,
  4484,206.496,105.469,714.42,    10,    15,
  4485,208.948,110.205,714.42,    10,    15,
  4486,209.298,113.649,714.42,    10,    15,
  4487,214.085,113.649,714.42,    10,    15,
  4488,218.405,113.649,714.42,    10,    15,
  4489,222.842,113.649,714.42,    10,    15,
  4490,225.41,113.793,714.42,    10,    15,
  4491,227.395,109.057,714.42,    10,    15,
  4492,231.715,107.478,714.42,    10,    15,
  4493,228.329,105.469,714.42,    10,    15,
  4494,224.476,102.024,714.42,    10,    15,
  4495,225.41,97.0012,714.42,    10,    15,
  4496,220.623,104.033,714.42,    10,    15,
  4497,216.887,107.478,714.42,    10,    15,
  4498,213.268,105.469,714.42,    10,    15,
  4499,211.166,102.024,714.42,    10,    15,
  4500,208.948,103.172,714.42,    10,    15,
  4501,212.217,109.057,714.42,    10,    15,
  4502,220.623,109.057,714.42,    10,    15,
  4503,224.476,107.478,714.42,    10,    15,
  4505,258.655,11.4232,1428.84,     8,    16,
  4506,254.512,11.4232,1428.84,     8,    16,
  4507,252.158,9.88183,1786.05,     7,    16,
  4508,253.005,7.31284,1428.84,     8,    16,
  4510,260.162,6.71341,1428.84,     8,    16,
  4511,257.902,9.36803,1428.84,     8,    16,
  4513,281.065,37.7982,1428.84,     8,    16,
  4515,279.747,35.743,1428.84,     8,    16,
  4516,277.864,32.4033,1428.84,     8,    16,
  4518,274.192,26.409,1428.84,     8,    16,
  4519,273.25,24.2682,1428.84,     8,    16,
  4521,277.864,19.5584,1428.84,     8,    16,
  4523,278.805,14.0778,1428.84,     8,    16,
  4525,284.078,16.7325,1428.84,     8,    16,
  4527,281.724,18.8733,1428.84,     8,    16,
  4529,279.465,22.9837,1428.84,     8,    16,
  4531,284.078,29.1493,1428.84,     8,    16,
  4533,289.54,26.409,1428.84,     8,    16,
  4534,292.553,27.0941,1428.84,     8,    16,
  4535,293.494,30.5194,1428.84,     8,    16,
  4537,288.881,34.7154,1428.84,     8,    16,
  4539,290.199,30.0912,1428.84,     8,    16,
  4540,290.199,32.6602,1428.84,     8,    16,
  4542,283.608,34.7154,1428.84,     8,    16,
  4544,280.218,32.6602,1428.84,     8,    16,
  4546,276.922,25.5527,1786.05,     7,    16,
  4547,278.805,26.409,1786.05,     7,    16,
  4549,276.451,35.743,1428.84,     8,    16,
  4550,265.683,-7.90758,1071.63,     9,    16,
  4554,262.134,0.0624585,1071.63,     9,    16,
  4556,268.656,-0.981237,1071.63,     9,    16,
  4558,267.985,-6.10483,1071.63,     9,    16,
  4562,253.311,12.8714,1071.63,     9,    16,
  4563,249.666,12.8714,1071.63,     9,    16,
  4565,243.624,10.4994,1071.63,     9,    16,
  4568,242.09,16.8565,1071.63,     9,    16,
  4570,248.324,20.0824,1071.63,     9,    16,
  4573,260.504,20.8415,1071.63,     9,    16,
  4576,260.504,12.2073,1071.63,     9,    16,
  4579,250.913,15.8128,1071.63,     9,    16,
  4580,248.324,17.4258,1071.63,     9,    16,
  4581,245.159,16.3821,1071.63,     9,    16,
  4585,264.688,-11.152,714.42,    10,    16,
  4587,258.324,-9.94532,714.42,    10,    16,
  4590,255.735,-16.0993,714.42,    10,    16,
  4592,222.836,-6.92865,714.42,    10,    16,
  4595,216.58,-13.0827,714.42,    10,    16,
  4596,214.422,-16.4613,714.42,    10,    16,
  4598,217.119,-22.2534,714.42,    10,    16,
  4600,223.483,-15.858,714.42,    10,    16,
  4602,219.168,-17.0647,714.42,    10,    16,
  4604,240.958,17.0841,714.42,    10,    16,
  4605,239.771,20.1008,714.42,    10,    16,
  4606,239.124,24.5654,714.42,    10,    16,
  4608,243.546,26.7374,714.42,    10,    16,
  4610,248.832,21.6694,714.42,    10,    16,
  4612,246.459,15.1534,714.42,    10,    16,
  4614,242.468,22.1521,714.42,    10,    16,
  4616,262.855,5.62072,714.42,    10,    16,
  4617,262.855,1.63871,714.42,    10,    16,
  4618,260.158,-1.37797,714.42,    10,    16,
  4619,260.158,-5.35998,714.42,    10,    16,
  4620,279.035,77.6589,714.42,    10,    16,
  4621,227.043,24.5654,714.42,    10,    16,
  4623,289.783,102.471,3929.31,     1,     4,
  4625,257.01,104.728,3929.31,     1,     4,
  4626,259.78,111.67,3929.31,     1,     4,
  4627,294.243,86.9553,3929.31,     1,     4,
  4629,288.577,66.0166,3929.31,     1,     4,
  4631,253.434,97.7007,3929.31,     1,     4,
  4633,267.26,110.516,3929.31,     1,     4,
  4634,262.295,98.6188,3929.31,     1,     4,
  4636,255.899,88.4381,3929.31,     1,     4,
  4638, 268.1,66.2992,3929.31,     1,     4,
  4640,275.909,78.5153,3929.31,     1,     4,
  4641,246.146,72.8503,3929.31,     1,     4,
  4642,285.591,70.7249,3929.31,     1,     4,
  4643,287.524,107.268,3929.31,     1,     4,
  4644,235.889,66.8098,3929.31,     1,     4,
  4645,271.777,110.042,3929.31,     1,     4,
  4646,250.413,97.4534,3929.31,     1,     4,
  4647,280.081,63.9536,3929.31,     1,     4,
  4648,263.861,63.6064,3929.31,     1,     4,
  4649,282.943,104.924,3929.31,     1,     4,
  4650,266.154,86.1257,3929.31,     1,     4,
  4651,270.732,104.117,3929.31,     1,     4,
  4652,247.076,74.1132,3929.31,     1,     4,
  4653,256.099,102.619,3929.31,     1,     4,
  4654,251.915,75.4746,3929.31,     1,     4,
  4655,286.656,111.985,3929.31,     1,     4,
  4656,294.306,109.044,3929.31,     1,     4,
  4657,272.368,90.3464,3929.31,     1,     4,
  4658,289.204,107.817,3929.31,     1,     4,
  4659,294.758,94.3171,3929.31,     1,     4,
  4660,273.832,101.359,3929.31,     1,     4,
  4661,283.347,90.9923,3929.31,     1,     4,
  4662,258.66,72.7075,3929.31,     1,     4,
  4663,263.516,107.503,3929.31,     1,     4,
  4664, 275.2,94.3961,3214.89,     3,     4,
  4665,319.431,71.317,3214.89,     3,     4,
  4666,262.635,77.6617,3214.89,     3,     4,
  4667,246.992,86.403,3214.89,     3,     4,
  4668,294.852,116.062,3214.89,     3,     4,
  4669,256.797,70.2368,3214.89,     3,     4,
  4670,238.903,87.3408,3214.89,     3,     4,
  4671,309.347,102.948,3214.89,     3,     4,
  4672,291.487,113.185,3214.89,     3,     4,
  4673,314.034,70.3409,3214.89,     3,     4,
  4674,266.275,111.158,3214.89,     3,     4,
  4675,302.693,70.6979,3214.89,     3,     4,
  4676,301.694,84.1145,3214.89,     3,     4,
  4677,261.089,82.7862,3214.89,     3,     4,
  4678,311.65,117.866,3214.89,     3,     4,
  4679,254.502,101.019,3214.89,     3,     4,
  4680,243.236,95.3713,3214.89,     3,     4,
  4681,269.81,108.192,3214.89,     3,     4,
  4682,250.345,74.0331,3214.89,     3,     4,
  4683,228.336,116.282,3214.89,     3,     4,
  4684,284.381,96.8664,3214.89,     3,     4,
  4685,288.573,68.2005,3214.89,     3,     4,
  4686,288.492,76.8089,3214.89,     3,     4,
  4687,290.332,82.2492,3214.89,     3,     4,
  4688,305.88,70.0262,3214.89,     3,     4,
  4689,231.57,105.209,3214.89,     3,     4,
  4690,290.359,69.4423,3214.89,     3,     4,
  4691,280.342,95.2472,3214.89,     3,     4,
  4692,291.221,94.194,3214.89,     3,     4,
  4693,309.983,83.1355,3214.89,     3,     4,
  4694,252.542, 100.2,3214.89,     3,     4,
  4695,234.424,83.6217,3214.89,     3,     4,
  4696,256.813,118.221,3214.89,     3,     4,
  4697,300.263,68.2317,3214.89,     3,     4,
  4698,273.691,98.7798,3214.89,     3,     4,
  4699,268.09,88.0675,3214.89,     3,     4,
  4700,243.547,88.2134,3214.89,     3,     4,
  4701,252.332,69.0593,3214.89,     3,     4,
  4702,290.643,105.493,3214.89,     3,     4,
  4703,302.772,98.2346,3214.89,     3,     4,
  4704,292.62,109.769,3214.89,     3,     4,
  4705,280.836,111.186,3214.89,     3,     4,
  4706,318.982,81.3869,3214.89,     3,     4,
  4707,270.297,78.8294,3214.89,     3,     4,
  4708,273.235,87.9716,3214.89,     3,     4,
  4709,253.191,107.261,3214.89,     3,     4,
  4710,288.014,74.7575,3214.89,     3,     4,
  4711,265.351,91.4152,3214.89,     3,     4,
  4712,255.566,68.7945,3214.89,     3,     4,
  4713,283.476,71.7848,3214.89,     3,     4,
  4714,300.445,106.754,3214.89,     3,     4,
  4715,316.866,111.821,3214.89,     3,     4,
  4716,298.82,117.688,3214.89,     3,     4,
  4717,282.977,117.793,3214.89,     3,     4,
  4718,269.189,102.336,3214.89,     3,     4,
  4719,242.182,75.0927,3214.89,     3,     4,
  4720,247.46,71.2989,3214.89,     3,     4,
  4721,292.147,110.432,3214.89,     3,     4,
  4722,315.521,108.496,3214.89,     3,     4,
  4723,286.22,102.138,3214.89,     3,     4,
  4724,309.591,107.782,3214.89,     3,     4,
  4725,247.921,79.0049,3214.89,     3,     4,
  4726,290.612,111.386,3214.89,     3,     4,
  4727,256.946,121.209,3214.89,     3,     4,
  4728,230.48,90.8819,3214.89,     3,     4,
  4729,303.102,81.3409,3214.89,     3,     4,
  4730,267.691,94.1627,3214.89,     3,     4,
  4731,236.265,104.493,3214.89,     3,     4,
  4732,313.594,114.525,3214.89,     3,     4,
  4733,263.864,119.609,3214.89,     3,     4,
  4734,281.876,74.9417,3214.89,     3,     4,
  4735,250.073,106.006,3214.89,     3,     4,
  4736,287.873,72.2806,3214.89,     3,     4,
  4737,261.649,73.5649,3214.89,     3,     4,
  4738,272.13,75.0766,3214.89,     3,     4,
  4739,264.86,96.0735,3214.89,     3,     4,
  4740,258.658,94.2534,3214.89,     3,     4,
  4741,252.608,92.2898,3214.89,     3,     4,
  4742,298.314,111.56,3214.89,     3,     4,
  4743,250.123,96.8329,3214.89,     3,     4,
  4744,315.987,104.486,3214.89,     3,     4,
  4745,312.54,94.3386,3214.89,     3,     4,
  4746,253.217,86.098,3214.89,     3,     4,
  4747,248.56,82.0565,3214.89,     3,     4,
  4748,251.196,121.162,3214.89,     3,     4,
  4749,250.727,82.3605,3214.89,     3,     4,
  4750,250.049,111.11,3214.89,     3,     4,
  4751,267.287,95.0897,3214.89,     3,     4,
  4752,303.621,85.447,3214.89,     3,     4,
  4753,284.549,101.611,3214.89,     3,     4,
  4754,245.874,68.2771,3214.89,     3,     4,
  4755,301.99,71.3425,3214.89,     3,     4,
  4756,318.212,118.225,3214.89,     3,     4,
  4757,241.737,117.467,3214.89,     3,     4,
  4758,306.097,113.385,3214.89,     3,     4,
  4759,249.96,117.878,3214.89,     3,     4,
  4760,266.254,105.05,3214.89,     3,     4,
  4761,257.616,110.405,3214.89,     3,     4,
  4762,267.816,105.844,3214.89,     3,     4,
  4763,258.075,78.7774,3214.89,     3,     4,
  4764,237.203,92.6456,3214.89,     3,     4,
  4765,289.482,111.052,3214.89,     3,     4,
  4766,232.67,68.0053,3214.89,     3,     4,
  4767,246.524,98.2901,3214.89,     3,     4,
  4768,273.764,91.5987,3214.89,     3,     4,
  4769,253.324,71.0954,3214.89,     3,     4,
  4770,266.497,92.0752,3214.89,     3,     4,
  4771,282.704,113.826,3214.89,     3,     4,
  4772,232.651,101.719,3214.89,     3,     4,
  4773,309.171,108.465,3214.89,     3,     4,
  4774,306.578,119.079,3214.89,     3,     4,
  4775,235.932,85.6945,3214.89,     3,     4,
  4776,244.37,108.706,3214.89,     3,     4,
  4777,229.385,115.648,3214.89,     3,     4,
  4778,282.064,91.6007,3214.89,     3,     4,
  4779,292.834,96.4293,3214.89,     3,     4,
  4780,297.499, 103.6,3214.89,     3,     4,
  4781,247.71,93.5549,3214.89,     3,     4,
  4782,316.434,77.9265,3214.89,     3,     4,
  4783,235.357,75.7638,2857.68,     4,     4,
  4784,248.412,98.9601,2857.68,     4,     4,
  4785,220.565,88.2837,2857.68,     4,     4,
  4786,272.191,76.1265,2857.68,     4,     4,
  4787,223.852,103.513,2857.68,     4,     4,
  4788,249.797,85.633,2857.68,     4,     4,
  4789,257.596,93.2401,2857.68,     4,     4,
  4790,262.326,107.596,2857.68,     4,     4,
  4791,250.116,106.895,2857.68,     4,     4,
  4792,225.182,98.1711,2857.68,     4,     4,
  4793,239.426,95.7099,2857.68,     4,     4,
  4794,224.632,95.3772,2857.68,     4,     4,
  4795,270.738,88.5016,2857.68,     4,     4,
  4796,243.808,81.5655,2857.68,     4,     4,
  4797,265.278,77.9446,2857.68,     4,     4,
  4798,253.312,70.267,2857.68,     4,     4,
  4799,246.35,   121,2857.68,     4,     4,
  4800,242.44,103.928,2857.68,     4,     4,
  4801,226.725,118.869,2857.68,     4,     4,
  4802,245.495,121.551,2857.68,     4,     4,
  4803,245.989,87.6912,2857.68,     4,     4,
  4804,253.315,82.5087,2857.68,     4,     4,
  4805,275.346,73.6009,2857.68,     4,     4,
  4806,268.029,98.4533,2857.68,     4,     4,
  4807,279.149,117.495,2857.68,     4,     4,
  4808,255.455,136.427,2857.68,     4,     4,
  4809,279.517,107.136,2857.68,     4,     4,
  4810,252.167,72.2014,2857.68,     4,     4,
  4811,238.084,109.239,2857.68,     4,     4,
  4812,263.683,88.3398,2857.68,     4,     4,
  4813,258.997,106.49,2857.68,     4,     4,
  4814,257.482,99.688,2857.68,     4,     4,
  4815,247.103,77.2512,2857.68,     4,     4,
  4816,249.009,95.3275,2857.68,     4,     4,
  4817,229.117,121.808,2857.68,     4,     4,
  4818,240.003,132.371,2857.68,     4,     4,
  4819,220.005,116.845,2857.68,     4,     4,
  4820,284.97,135.966,2857.68,     4,     4,
  4821,262.263,77.8676,2857.68,     4,     4,
  4822,282.102,113.661,2857.68,     4,     4,
  4823,249.034,95.8028,2857.68,     4,     4,
  4824,247.585,107.877,2857.68,     4,     4,
  4825,258.379,82.834,2857.68,     4,     4,
  4826,261.351,96.2896,2857.68,     4,     4,
  4827,255.034,92.5962,2857.68,     4,     4,
  4828,260.715,93.7132,2857.68,     4,     4,
  4829,228.816,94.8526,2857.68,     4,     4,
  4830,272.958,77.1246,2857.68,     4,     4,
  4831,265.204,103.671,2857.68,     4,     4,
  4832,244.139,125.391,2857.68,     4,     4,
  4833,241.436,92.8208,2857.68,     4,     4,
  4834,238.744,103.487,2857.68,     4,     4,
  4835,229.989,77.3076,2857.68,     4,     4,
  4836,242.963,108.783,2857.68,     4,     4,
  4837,277.973,104.651,2857.68,     4,     4,
  4838,235.889,93.6305,2857.68,     4,     4,
  4839,224.352,128.586,2857.68,     4,     4,
  4840,254.223,92.8557,2857.68,     4,     4,
  4841,228.066,100.621,2857.68,     4,     4,
  4842,247.756,85.568,2857.68,     4,     4,
  4843,225.895,122.244,2857.68,     4,     4,
  4844,270.076,87.9977,2857.68,     4,     4,
  4845,243.525,105.308,2857.68,     4,     4,
  4846,259.248,105.728,2857.68,     4,     4,
  4847,265.44,129.276,2857.68,     4,     4,
  4848,265.299,133.695,2857.68,     4,     4,
  4849,268.694,72.5393,2857.68,     4,     4,
  4850,240.63,136.532,2857.68,     4,     4,
  4851,225.491,112.692,2857.68,     4,     4,
  4852,263.96,74.1847,2857.68,     4,     4,
  4853,238.196,83.761,2857.68,     4,     4,
  4854,282.271,93.9477,2857.68,     4,     4,
  4855,240.571,98.5432,2857.68,     4,     4,
  4856,269.691,121.348,2857.68,     4,     4,
  4857,242.683,132.191,2857.68,     4,     4,
  4858,245.106,112.514,2857.68,     4,     4,
  4859,261.076,134.954,2857.68,     4,     4,
  4860,283.038,121.14,2857.68,     4,     4,
  4861,238.062,105.384,2857.68,     4,     4,
  4862,286.172,127.675,2857.68,     4,     4,
  4863,271.352,125.33,2857.68,     4,     4,
  4864,219.804,78.2781,2857.68,     4,     4,
  4865,279.216,121.525,2857.68,     4,     4,
  4866,268.323,111.653,2857.68,     4,     4,
  4867,258.976,96.5456,2857.68,     4,     4,
  4868, 243.2,127.067,2857.68,     4,     4,
  4869,242.855,71.8239,2857.68,     4,     4,
  4870,224.919,75.8065,2857.68,     4,     4,
  4871,251.665,134.417,2857.68,     4,     4,
  4872,265.628,96.4334,2857.68,     4,     4,
  4873,259.644,105.807,2857.68,     4,     4,
  4874,247.72,131.358,2857.68,     4,     4,
  4875,285.11,92.5819,2857.68,     4,     4,
  4876,244.802,114.864,2857.68,     4,     4,
  4877,286.024,119.23,2857.68,     4,     4,
  4878,221.606,84.5308,2857.68,     4,     4,
  4879,250.458,107.403,2857.68,     4,     4,
  4880,268.683,100.508,2857.68,     4,     4,
  4881,268.844,111.174,2857.68,     4,     4,
  4882,255.306,106.614,2857.68,     4,     4,
  4883,262.473,104.85,2857.68,     4,     4,
  4884,271.889,88.8676,2857.68,     4,     4,
  4885,275.755,129.664,2857.68,     4,     4,
  4886,243.13,133.622,2857.68,     4,     4,
  4887,259.092,124.655,2857.68,     4,     4,
  4888,279.534,135.861,2857.68,     4,     4,
  4889,260.852,105.255,2857.68,     4,     4,
  4890,255.171,76.9529,2857.68,     4,     4,
  4891,279.405,113.924,2857.68,     4,     4,
  4892,267.496,82.3205,2857.68,     4,     4,
  4893,226.956,128.145,2857.68,     4,     4,
  4894,254.73,134.056,2857.68,     4,     4,
  4895,220.837,76.3046,2857.68,     4,     4,
  4896,250.564,89.5825,2857.68,     4,     4,
  4897,283.178,124.161,2857.68,     4,     4,
  4898,222.627,99.5775,2857.68,     4,     4,
  4899,285.847,103.073,2857.68,     4,     4,
  4900,232.154,71.2182,2857.68,     4,     4,
  4901,245.46,108.585,2857.68,     4,     4,
  4902, 233.9,108.573,2857.68,     4,     4,
  4903,262.762,132.065,2500.47,     5,     4,
  4904,215.259, 78.26,2500.47,     5,     4,
  4905,266.01,139.464,2500.47,     5,     4,
  4906,223.608,111.131,2500.47,     5,     4,
  4907,247.708,146.559,2500.47,     5,     4,
  4908,275.792,129.466,2500.47,     5,     4,
  4909,280.215,126.837,2500.47,     5,     4,
  4910,279.446,70.3914,2500.47,     5,     4,
  4911,231.555,86.3076,2500.47,     5,     4,
  4912,263.615,90.6004,2500.47,     5,     4,
  4913,224.526,76.4559,2500.47,     5,     4,
  4914,271.31,127.837,2500.47,     5,     4,
  4915,256.773,134.683,2500.47,     5,     4,
  4916,217.088,97.1093,2500.47,     5,     4,
  4917,251.246,80.8607,2500.47,     5,     4,
  4918,278.603,122.393,2500.47,     5,     4,
  4919,270.131,135.294,2500.47,     5,     4,
  4920,263.577,122.999,2500.47,     5,     4,
  4921,260.002,81.1211,2500.47,     5,     4,
  4922,227.403,99.8875,2500.47,     5,     4,
  4923,212.641,123.371,2500.47,     5,     4,
  4924,242.793,110.636,2500.47,     5,     4,
